respondent_id,h1n1_vaccine,seasonal_vaccine
31658,0.0072778551839292,0.263979762792587
31659,0.00301109626889229,0.982435047626495
31660,0.996164441108704,0.999145269393921
31661,0.296435326337814,0.983644068241119
31662,0.008580113761127,0.0183589700609446
31663,0.756242394447327,0.912738084793091
31664,0.94101470708847,0.974768579006195
31665,0.00568528659641743,0.997388899326324
31666,0.065088577568531,0.870366156101227
31667,0.0082989651709795,0.0411107651889324
31668,0.0062456913292408,0.0402099713683128
31669,0.0133403083309531,0.0258998516947031
31670,0.544153869152069,0.980679750442505
31671,0.00919931195676327,0.0334422960877419
31672,0.00145841797348112,0.00477356603369117
31673,0.0458517298102379,0.980565786361694
31674,0.00623018434271216,0.906749904155731
31675,0.236528098583221,0.294397562742233
31676,0.000586368143558502,0.491685092449188
31677,0.00298089114949107,0.702830135822296
31678,0.973457455635071,0.994978725910187
31679,0.485170394182205,0.998599112033844
31680,0.00465096719563007,0.996720969676971
31681,0.000109985267044976,0.0611539669334888
31682,0.000889649672899395,0.59210079908371
31683,0.00225429772399366,0.00502604059875011
31684,0.000606509682256728,0.0404620282351971
31685,0.289744287729263,0.856849789619446
31686,0.0661462768912315,0.0183860044926405
31687,0.0159064512699842,0.497263461351395
31688,0.00331155373714864,0.00323497434146702
31689,0.0668327361345291,0.998037993907928
31690,0.00777412997558713,0.876824140548706
31691,0.00577437691390514,0.689459025859833
31692,0.0011503417044878,0.510402202606201
31693,0.00214013713411987,0.0778074041008949
31694,0.0365326702594757,0.891689002513885
31695,0.429240822792053,0.387787342071533
31696,0.00893938262015581,0.0525820404291153
31697,0.301817625761032,0.849497437477112
31698,0.00749336881563067,0.0016791207017377
31699,0.0113282706588507,0.77246755361557
31700,0.0080797765403986,0.342896342277527
31701,0.0786831751465797,0.985767781734467
31702,0.00197365670464933,0.977661550045013
31703,0.00146423827391118,0.0117636658251286
31704,0.944713175296783,0.961660325527191
31705,0.103273622691631,0.825226008892059
31706,0.33933761715889,0.971298635005951
31707,0.384241372346878,0.968533158302307
31708,0.0764955580234528,0.89899742603302
31709,0.966931700706482,0.966697335243225
31710,0.126746162772179,0.94322144985199
31711,0.461377263069153,0.704726338386536
31712,0.324237823486328,0.988039553165436
31713,0.000264095782767981,0.012864607386291
31714,0.00176616373937577,0.243846610188484
31715,0.980097115039825,0.996896624565125
31716,0.00122817803639919,0.0137491533532739
31717,0.0236807875335217,0.543670415878296
31718,0.0110435066744685,0.101829558610916
31719,0.0187310911715031,0.130320727825165
31720,0.101124241948128,0.895709156990051
31721,0.00141538132447749,0.00784615334123373
31722,0.0204828269779682,0.963974237442017
31723,0.0116717359051108,0.0552267991006374
31724,0.232887789607048,0.542395949363708
31725,0.000830270466394722,0.00857668276876211
31726,7.94498046161607e-05,0.0158232692629099
31727,0.0183400306850672,0.441642999649048
31728,0.00083330535562709,0.850364506244659
31729,0.12701727449894,0.0483427718281746
31730,0.890603423118591,0.993834376335144
31731,0.00333934999071062,0.0227653644979
31732,0.0336616188287735,0.223466232419014
31733,0.568788349628448,0.830799639225006
31734,0.0226072277873755,0.717647790908813
31735,0.09714575111866,0.649109959602356
31736,0.000436529924627393,0.0785415545105934
31737,0.132254004478455,0.0290342662483454
31738,0.0683099776506424,0.612894892692566
31739,0.0737991482019424,0.994777321815491
31740,0.0694115906953812,0.711501240730286
31741,0.0025127767585218,0.0273378025740385
31742,0.0580399073660374,0.945363342761993
31743,0.00320867099799216,0.568278312683105
31744,0.373734563589096,0.763367593288422
31745,0.0162845868617296,0.193503394722939
31746,0.0192890763282776,0.00673578912392259
31747,0.001743228523992,0.114020667970181
31748,0.0080482754856348,0.01205547247082
31749,0.00384336546994746,0.995550036430359
31750,0.021088995039463,0.483048677444458
31751,0.000686096260324121,0.00304786395281553
31752,0.000447003840235993,0.00140422570984811
31753,0.000936829310376197,0.999122202396393
31754,0.0212949775159359,0.923655033111572
31755,0.00104876747354865,0.00273774401284754
31756,0.0350251868367195,0.969075441360474
31757,0.28965362906456,0.921240448951721
31758,0.981124341487885,0.954453766345978
31759,0.0216091480106115,0.029495045542717
31760,0.184075370430946,0.296815276145935
31761,0.0066600008867681,0.0584736987948418
31762,0.00671613030135632,0.344940334558487
31763,0.948634743690491,0.281473785638809
31764,0.046135202050209,0.321953922510147
31765,0.0939619019627571,0.83554869890213
31766,0.0459314994513988,0.0613712556660175
31767,0.112877696752548,0.991178810596466
31768,0.00149548717308789,0.00266229757107794
31769,0.00361879263073206,0.00193051260430366
31770,0.321652591228485,0.43280217051506
31771,0.0615747720003128,0.344211429357529
31772,0.0117487804964185,0.968623161315918
31773,0.00160337833222002,0.304445117712021
31774,0.00827385112643242,0.147879466414452
31775,0.0756992846727371,0.991698265075684
31776,0.0721846669912338,0.910659074783325
31777,0.00144526700023562,0.140662223100662
31778,0.00258194399066269,0.0143534950911999
31779,0.000743590178899467,0.00209702621214092
31780,0.00124977366067469,0.502722501754761
31781,0.024678859859705,0.0299391411244869
31782,0.00950106605887413,0.419447213411331
31783,0.0515167005360126,0.0932420194149017
31784,0.00117134198080748,0.0044798469170928
31785,0.131614223122597,0.029032027348876
31786,0.00579392304643989,0.000849811069201678
31787,0.0156062878668308,0.164192751049995
31788,0.00943552330136299,0.209777757525444
31789,0.00326137361116707,0.707857668399811
31790,0.00202254112809896,0.0562100932002068
31791,0.000393119640648365,0.00959041062742472
31792,0.000681638659443706,0.0688406378030777
31793,0.00851838011294603,0.0693385079503059
31794,0.00271971244364977,0.981611907482147
31795,0.0093400115147233,0.00209756102412939
31796,0.0509388595819473,0.0492700338363647
31797,0.124410681426525,0.900820672512054
31798,0.207520872354507,0.772385716438293
31799,0.000481692899484187,0.000172675412613899
31800,0.0975227877497673,0.223714038729668
31801,0.956292033195496,0.993693768978119
31802,0.864380896091461,0.9966961145401
31803,0.0177200566977262,0.974901676177979
31804,0.000878677587024868,0.0103508466854692
31805,0.0452920645475388,0.0165401957929134
31806,0.0100168278440833,0.0158683620393276
31807,0.695004940032959,0.95943820476532
31808,0.00226563028991222,0.959711492061615
31809,0.482427418231964,0.0677381753921509
31810,0.000847035262268037,0.0237806271761656
31811,0.994299530982971,0.0287939645349979
31812,0.152207776904106,0.997759938240051
31813,0.0105243623256683,0.946166574954987
31814,0.141051828861237,0.159314841032028
31815,0.0699079483747482,0.42247611284256
31816,0.097800001502037,0.967983841896057
31817,0.00940645206719637,0.0438038855791092
31818,0.924318969249725,0.95360666513443
31819,0.00340310065075755,0.0119455885142088
31820,0.111853465437889,0.0498983226716518
31821,0.00884426943957806,0.0254103876650333
31822,0.281955599784851,0.916865944862366
31823,0.780793786048889,0.631144046783447
31824,0.15063787996769,0.995075881481171
31825,0.0598199777305126,0.526245772838593
31826,0.0190617702901363,0.713898897171021
31827,0.866283059120178,0.0620984695851803
31828,0.0668117925524712,0.485821276903152
31829,0.00674371467903256,0.00332550192251801
31830,0.229366049170494,0.338075131177902
31831,0.0196791868656874,0.984500169754028
31832,0.175819396972656,0.754135489463806
31833,0.0114241158589721,0.864393949508667
31834,0.0127626117318869,0.356820166110992
31835,0.000911540526431054,0.0178571566939354
31836,0.000135168462293223,0.000242922775214538
31837,0.9095698595047,0.993914067745209
31838,0.885969221591949,0.979573369026184
31839,0.00254073413088918,0.100916393101215
31840,0.0217507034540176,0.100550509989262
31841,0.0214399117976427,0.22018213570118
31842,0.0105950888246298,0.0230591390281916
31843,0.809309065341949,0.971363723278046
31844,0.0261842496693134,0.965919852256775
31845,0.409199357032776,0.872726142406464
31846,0.0272224247455597,0.880217671394348
31847,0.00421234453096986,0.950142443180084
31848,0.00401845900341868,0.00636011315509677
31849,0.00984172616153955,0.0154886115342379
31850,0.00138164020609111,0.0160996858030558
31851,0.00316152023151517,0.109913684427738
31852,0.277695268392563,0.377757877111435
31853,0.909270703792572,0.995667338371277
31854,0.673684060573578,0.98788994550705
31855,0.99690967798233,0.999728381633759
31856,0.0120128728449345,0.0173094682395458
31857,0.0090624513104558,0.959347128868103
31858,0.0222909227013588,0.285120338201523
31859,0.0384458340704441,0.909980118274689
31860,0.0693154782056808,0.311264723539352
31861,0.00695946393534541,0.00497456267476082
31862,0.00320039410144091,0.00942614674568176
31863,0.12527471780777,0.955346465110779
31864,0.00437856838107109,0.317901074886322
31865,0.0145834274590015,0.91586309671402
31866,0.178936019539833,0.1206169500947
31867,0.0109694842249155,0.530535399913788
31868,0.00179054611362517,0.00363779393956065
31869,0.000310606963466853,0.00355633068829775
31870,0.000574896344915032,0.00130846118554473
31871,0.988209009170532,0.994235336780548
31872,0.00083976675523445,0.0371143110096455
31873,0.0246757715940475,0.0288023427128792
31874,0.00216673500835896,0.00101543206255883
31875,0.214835107326508,0.780372798442841
31876,0.00195640604943037,0.0208229944109917
31877,0.0150372954085469,0.0415442399680614
31878,0.001702387817204,0.997925519943237
31879,0.0058980705216527,0.498648017644882
31880,0.000334967655362561,0.031702995300293
31881,0.623858571052551,0.237089931964874
31882,0.0164441578090191,0.00969954580068588
31883,0.00703500071540475,0.113570228219032
31884,0.00107864523306489,0.00437184050679207
31885,0.867949366569519,0.986850917339325
31886,0.00493797566741705,0.0761597156524658
31887,0.0477190874516964,0.0185294467955828
31888,0.00261307880282402,0.048833355307579
31889,0.0491529554128647,0.931010365486145
31890,0.0299434699118137,0.0939337685704231
31891,0.00022028770763427,0.0163834039121866
31892,0.798838257789612,0.944822788238525
31893,0.00808101519942284,0.677729427814484
31894,0.0375265292823315,0.96825510263443
31895,0.0103445565328002,0.010913485661149
31896,0.0639057457447052,0.946494102478027
31897,0.126017734408379,0.899264991283417
31898,0.00193345302250236,0.0630792751908302
31899,0.955780804157257,0.893707752227783
31900,0.454659909009933,0.209442302584648
31901,0.0245956890285015,0.596474945545197
31902,0.00844544265419245,0.303222179412842
31903,0.282870382070541,0.67411208152771
31904,0.00079940800787881,0.00590407382696867
31905,0.000485170137835667,0.00171104492619634
31906,0.000152704829815775,0.0064413701184094
31907,0.0148673923686147,0.672305464744568
31908,0.000597263919189572,0.000881394953466952
31909,0.0266781914979219,0.202529847621918
31910,9.5792071078904e-05,0.739860773086548
31911,0.0253376103937626,0.999314188957214
31912,0.0231719631701708,0.505071461200714
31913,0.00130238255951554,0.433192402124405
31914,0.0020086073782295,0.976033985614777
31915,0.0242836661636829,0.956810116767883
31916,0.010316276922822,0.98935729265213
31917,0.260033249855042,0.0548648945987225
31918,0.132991462945938,0.998274445533752
31919,0.697352409362793,0.564485192298889
31920,0.000471344857942313,0.997354865074158
31921,0.00776006234809756,0.942884087562561
31922,0.00150870438665152,0.00243873638100922
31923,0.0105315903201699,0.00695192441344261
31924,0.038585539907217,0.00925471261143684
31925,0.00286917411722243,0.987277984619141
31926,0.00190316594671458,0.00105055293533951
31927,0.21719354391098,0.123958192765713
31928,0.0881022587418556,0.97988361120224
31929,0.00674558058381081,0.0914623141288757
31930,0.0261618979275227,0.323229879140854
31931,0.0433505587279797,0.996134996414185
31932,0.0226294621825218,0.0304708760231733
31933,0.129267007112503,0.0457838363945484
31934,0.0256845764815807,0.292693108320236
31935,0.782228469848633,0.999124705791473
31936,0.00744747743010521,0.0477283485233784
31937,0.0341894887387753,0.432372391223907
31938,0.161447003483772,0.824462532997131
31939,0.000622742518316954,0.00614801095798612
31940,0.00609808508306742,0.00286962045356631
31941,0.00293156015686691,0.81728458404541
31942,0.000854027341119945,0.00147142284549773
31943,0.00429834891110659,0.0161331593990326
31944,0.104021497070789,0.996727228164673
31945,0.0820820853114128,0.576059103012085
31946,0.00946014747023582,0.00775434821844101
31947,0.00245163403451443,0.0290676616132259
31948,0.0129262451082468,0.999022245407104
31949,0.00191009789705276,0.0332846939563751
31950,0.000759343791287392,0.0176453720778227
31951,0.0685489848256111,0.558008968830109
31952,0.00504809571430087,0.222758397459984
31953,0.000412523921113461,0.0212463848292828
31954,0.495657235383987,0.923209249973297
31955,0.000938863086048514,0.131788566708565
31956,0.00325358426198363,0.023994442075491
31957,0.136058866977692,0.966393649578094
31958,0.00162703695241362,0.00225957203656435
31959,0.00174877198878676,0.0040723979473114
31960,0.00396756175905466,0.141518980264664
31961,0.00298833893612027,0.04028395190835
31962,0.135597571730614,0.633611977100372
31963,0.585850834846497,0.874368011951447
31964,0.0290703941136599,0.0222606081515551
31965,0.0202636308968067,0.998438775539398
31966,0.00240940577350557,0.155721336603165
31967,0.000549579737707973,0.00332165905274451
31968,0.101822167634964,0.099785253405571
31969,0.00334537355229259,0.464149653911591
31970,0.236103415489197,0.257654756307602
31971,0.0104643842205405,0.546060740947723
31972,0.00848570093512535,0.04658018425107
31973,0.00580446887761354,0.305052727460861
31974,0.00134222314227372,0.0129788983613253
31975,0.00143977021798491,0.0144065879285336
31976,0.000431987544288859,0.0270998813211918
31977,0.00105556251946837,0.00408630352467299
31978,0.172516912221909,0.835144102573395
31979,0.00126829487271607,0.0333079695701599
31980,0.00764465518295765,0.612408339977264
31981,0.0325967073440552,0.595943450927734
31982,0.0128034949302673,0.142785996198654
31983,0.105238549411297,0.22849315404892
31984,0.0013176811626181,0.000108489366539288
31985,0.0112544577568769,0.0225754287093878
31986,0.618453860282898,0.998857855796814
31987,0.00461705634370446,0.304690957069397
31988,0.488767325878143,0.865866482257843
31989,0.0860942825675011,0.997397899627686
31990,0.000659311364870518,0.998975992202759
31991,0.409741342067719,0.95806485414505
31992,0.0096603762358427,0.00162564730271697
31993,0.459860265254974,0.863163888454437
31994,0.0220139790326357,0.157570883631706
31995,0.324459940195084,0.42332524061203
31996,0.0291809793561697,0.00825524795800447
31997,0.00160120672080666,0.988407671451569
31998,0.000390428525861353,0.228956401348114
31999,0.00225098198279738,0.019345723092556
32000,0.128795504570007,0.998303651809692
32001,0.0166049785912037,0.0748028382658958
32002,0.24226288497448,0.434884190559387
32003,0.0960043221712112,0.720302283763885
32004,0.480189710855484,0.980059683322906
32005,0.000499231333378702,0.00582702178508043
32006,0.00693711033090949,0.723103225231171
32007,0.746604442596436,0.984974503517151
32008,0.00101871881633997,0.000701343116816133
32009,0.00379703775979578,0.5576331615448
32010,0.0331180654466152,0.0666647776961327
32011,0.0799024701118469,0.998189270496368
32012,0.0252080764621496,0.995568573474884
32013,0.0750603675842285,0.930634379386902
32014,0.00969967897981405,0.0452004000544548
32015,0.14768573641777,0.195833280682564
32016,0.961403369903564,0.990752816200256
32017,0.000387939799111336,0.0695048645138741
32018,0.0267119724303484,0.00127649656496942
32019,0.213344618678093,0.971083998680115
32020,0.776347458362579,0.980790138244629
32021,0.00839201640337706,0.132260844111443
32022,0.294056504964828,0.755548477172852
32023,0.00629692757502198,0.953410506248474
32024,0.0827203020453453,0.0153082385659218
32025,0.128836423158646,0.408460259437561
32026,0.67998993396759,0.88737940788269
32027,0.000724617566447705,0.996138751506805
32028,0.817948937416077,0.976589739322662
32029,0.00127482519019395,0.00459212157875299
32030,0.0420761294662952,0.331301897764206
32031,0.00940770003944635,0.0102643920108676
32032,0.519524812698364,0.194662496447563
32033,0.00358486780896783,0.0100700780749321
32034,0.0374894104897976,0.386564791202545
32035,0.0101046664640307,0.0234879143536091
32036,0.0281793605536222,0.968623638153076
32037,0.0144613301381469,0.947705984115601
32038,0.592107534408569,0.778098225593567
32039,0.263281792402267,0.0823733806610107
32040,0.0324422046542168,0.975540578365326
32041,0.763016164302826,0.98806494474411
32042,0.0286650471389294,0.746960461139679
32043,0.679256618022919,0.733637392520905
32044,0.00228838785551488,0.0610037408769131
32045,0.0123350899666548,0.969897210597992
32046,0.0204881951212883,0.0930771455168724
32047,0.996887266635895,0.993985831737518
32048,0.00317138899117708,0.245572343468666
32049,0.00110054493416101,0.0603670626878738
32050,0.505148470401764,0.697174251079559
32051,0.00118969636969268,0.635518252849579
32052,0.506999492645264,0.943651378154755
32053,0.00127822463400662,0.000938189739827067
32054,0.0061776633374393,0.0127797583118081
32055,0.00360192218795419,0.0431460626423359
32056,0.00110543135087937,0.527740299701691
32057,0.000321358733344823,0.000663879851344973
32058,0.000942479004152119,0.0292527806013823
32059,0.0728802159428596,0.943204581737518
32060,0.00397942448034883,0.995794773101807
32061,0.032937977463007,0.0175754837691784
32062,0.056003525853157,0.0059989676810801
32063,0.00950385723263025,0.973150491714478
32064,0.00402593147009611,0.0089759947732091
32065,0.101113565266132,0.528318345546722
32066,0.000216720029129647,0.00600458914414048
32067,0.00203957292251289,0.00128704495728016
32068,0.00489103281870484,0.135046005249023
32069,0.933492660522461,0.995803773403168
32070,0.930355191230774,0.997324705123901
32071,0.873052299022675,0.859092235565186
32072,0.933988273143768,0.993274569511414
32073,0.000116264403914101,0.00145274447277188
32074,0.00259236479178071,0.666365742683411
32075,0.000227578027988784,0.000686832529027015
32076,0.00782292522490025,0.997766256332397
32077,0.00779744703322649,0.0692824050784111
32078,0.00133111584000289,0.00226825755089521
32079,0.00278845266439021,0.0214272104203701
32080,0.000245578470639884,0.00555400783196092
32081,0.270634025335312,0.985896050930023
32082,0.000328996451571584,0.0122391767799854
32083,0.0118284318596125,0.0152328554540873
32084,0.00112497981172055,0.0570131354033947
32085,0.0366735346615314,0.515843629837036
32086,0.677004098892212,0.935090720653534
32087,0.000608695496339351,0.943198442459106
32088,0.00761865358799696,0.886236786842346
32089,0.0689721554517746,0.942334294319153
32090,0.00225619785487652,0.576999366283417
32091,0.468856394290924,0.0332276411354542
32092,0.1731838285923,0.488120526075363
32093,0.000389572873245925,0.178627178072929
32094,0.0023675449192524,0.383643597364426
32095,0.975815534591675,0.989623367786407
32096,0.199797868728638,0.996399998664856
32097,0.555814623832703,0.201655089855194
32098,0.00178850430529565,0.0132475392892957
32099,0.1644586622715,0.205807656049728
32100,0.0181415509432554,0.0714945495128632
32101,0.135844275355339,0.799303531646729
32102,0.00153351854532957,0.316136002540588
32103,0.00137460022233427,0.37621220946312
32104,0.000292170938337222,0.667919874191284
32105,0.111003428697586,0.967026889324188
32106,0.393690288066864,0.795939803123474
32107,0.00259861582890153,0.231918066740036
32108,0.0385697893798351,0.0189222767949104
32109,0.000358384189894423,0.100113280117512
32110,0.0109110614284873,0.0553196631371975
32111,0.0502261407673359,0.750322580337524
32112,0.974720120429993,0.826326489448547
32113,0.00466522248461843,0.344603896141052
32114,0.802303850650787,0.936618983745575
32115,0.00286863534711301,0.00783130154013634
32116,0.00125788128934801,0.000790393038187176
32117,0.0594592355191708,0.982293784618378
32118,0.00286032189615071,0.536092460155487
32119,0.125743076205254,0.874038875102997
32120,0.0465776287019253,0.95874011516571
32121,0.418575078248978,0.489031404256821
32122,0.013343209400773,0.931015312671661
32123,0.000594319310039282,0.0341290533542633
32124,0.00905363447964191,0.999877095222473
32125,5.64911460969597e-05,0.00184115150477737
32126,0.275555938482285,0.940171003341675
32127,0.174831479787827,0.383627355098724
32128,0.589042663574219,0.974496841430664
32129,0.0107530979439616,0.0144003946334124
32130,0.118306629359722,0.355883091688156
32131,0.999484419822693,0.999844074249268
32132,0.00167160003911704,0.979990720748901
32133,0.000455757515737787,0.00311087840236723
32134,0.0119966696947813,0.98790317773819
32135,0.15587192773819,0.693427383899689
32136,0.028251426294446,0.098182275891304
32137,0.0023358603939414,0.938830137252808
32138,0.0377689227461815,0.951928794384003
32139,0.00379447708837688,0.143050745129585
32140,0.28258740901947,0.0174450427293777
32141,0.0103512909263372,0.0794467777013779
32142,0.0360099785029888,0.992948412895203
32143,0.119083315134048,0.282014101743698
32144,0.0474123694002628,0.0546571724116802
32145,0.0193546544760466,0.0771149843931198
32146,0.00689786765724421,0.00338743207976222
32147,0.000828662829007953,0.0564278215169907
32148,0.865010142326355,0.968638300895691
32149,0.0280647184699774,0.681096315383911
32150,0.000290124327875674,0.877922475337982
32151,0.000495566637255251,0.00589979905635118
32152,0.00232788105495274,0.98675400018692
32153,0.00745236407965422,0.45508661866188
32154,0.00136592343915254,0.00409429473802447
32155,0.00115239643491805,0.18109393119812
32156,0.00837296340614557,0.0110199404880404
32157,0.00145297066774219,0.00957478396594524
32158,9.59140015766025e-05,0.692460834980011
32159,0.967371463775635,0.911811053752899
32160,0.0136275896802545,0.0634219199419022
32161,0.184836968779564,0.00209415913559496
32162,0.000930840556975454,0.0350234471261501
32163,0.00857996754348278,0.100116275250912
32164,0.0170745756477118,0.00629844656214118
32165,0.0168294906616211,0.777755498886108
32166,0.0571847520768642,0.0344481319189072
32167,0.00442720297724009,0.780245780944824
32168,0.0200035590678453,0.124810829758644
32169,0.00546258687973022,0.107802830636501
32170,0.657178342342377,0.923726499080658
32171,0.000160511524882168,0.779477775096893
32172,0.995009183883667,0.99776303768158
32173,0.0641187354922295,0.12556304037571
32174,0.00406197551637888,0.0808965340256691
32175,0.0988585576415062,0.988849282264709
32176,0.946683824062347,0.996513426303864
32177,0.014567956328392,0.5101238489151
32178,0.000414609065046534,0.0496159866452217
32179,0.0199866089969873,0.788746237754822
32180,0.00184667168650776,0.0271992683410645
32181,0.0352927260100842,0.0304592568427324
32182,0.174439191818237,0.228623762726784
32183,0.226164475083351,0.995690047740936
32184,0.0158199798315763,0.16657267510891
32185,0.146543353796005,0.241391018033028
32186,0.0202866271138191,0.409388780593872
32187,0.27189838886261,0.358916789293289
32188,0.0705278143286705,0.0664153844118118
32189,0.123590804636478,0.900118768215179
32190,0.0424840524792671,0.944353938102722
32191,0.00163785077165812,0.0349123254418373
32192,0.00513051776215434,0.479200512170792
32193,0.0659428164362907,0.586460828781128
32194,0.00622609676793218,0.00449255853891373
32195,0.00136651273351163,0.0115657020360231
32196,0.755717635154724,0.985103905200958
32197,0.000401877565309405,0.00546732451766729
32198,0.297100812196732,0.733893036842346
32199,0.660596132278442,0.991855502128601
32200,0.126202255487442,0.0498917698860168
32201,0.0246553812175989,0.0835265517234802
32202,0.00756557146087289,0.986889958381653
32203,0.0503462217748165,0.991127967834473
32204,0.0668065026402473,0.7128826379776
32205,0.001839131815359,0.334173023700714
32206,0.198819816112518,0.999586760997772
32207,0.954552352428436,0.927034795284271
32208,0.000556133629288524,0.00851643923670053
32209,0.00692503526806831,0.0778828263282776
32210,0.0216385740786791,0.983930051326752
32211,0.000175568377017044,0.0021851125638932
32212,0.000247466348810121,0.0442415773868561
32213,0.0082812812179327,0.00743760727345943
32214,0.00124874617904425,0.0279597323387861
32215,0.200406074523926,0.178008571267128
32216,0.967361629009247,0.992604851722717
32217,0.000516125175636262,0.01189533341676
32218,0.0197322890162468,0.977468252182007
32219,0.0125245591625571,0.00721749244257808
32220,0.699657618999481,0.975877642631531
32221,0.414044588804245,0.802026450634003
32222,0.000333141535520554,0.00111549242865294
32223,0.088606208562851,0.962522387504578
32224,0.659509181976318,0.913680851459503
32225,0.160328015685081,0.36732879281044
32226,0.053111307322979,0.975410342216492
32227,0.00652337726205587,0.477939188480377
32228,0.969938397407532,0.999175727367401
32229,0.00276679708622396,0.0632425025105476
32230,0.00779893016442657,0.0696000754833221
32231,0.727901518344879,0.980751276016235
32232,0.0568252056837082,0.448508560657501
32233,0.0259136408567429,0.810627520084381
32234,0.0022795929107815,0.598640263080597
32235,0.251548320055008,0.983820796012878
32236,0.206827685236931,0.999423623085022
32237,0.996005475521088,0.998752474784851
32238,0.00205467315390706,0.00062609720043838
32239,0.00195159832946956,0.000562320929020643
32240,0.0810823813080788,0.224415928125381
32241,0.945219576358795,0.984874308109283
32242,0.00212106388062239,0.257332175970078
32243,0.0797712653875351,0.0611914098262787
32244,0.000410818378441036,0.00692849326878786
32245,0.0277203340083361,0.812346696853638
32246,0.11088302731514,0.792986631393433
32247,0.00238146795891225,0.828884482383728
32248,0.0297732539474964,0.889066755771637
32249,0.0482111237943172,0.0699288249015808
32250,0.00663239834830165,0.367236405611038
32251,0.192158043384552,0.0811067372560501
32252,0.0862064510583878,0.617368400096893
32253,0.0404723435640335,0.316180109977722
32254,0.00468152901157737,0.145852237939835
32255,0.0157192759215832,0.852045178413391
32256,0.0390830636024475,0.277906328439713
32257,0.00445490935817361,0.63960075378418
32258,0.00113076600246131,0.0199718344956636
32259,0.0392754822969437,0.978130102157593
32260,0.00289583881385624,0.441985964775085
32261,0.0352935455739498,0.380063235759735
32262,0.0225217044353485,0.0488863252103329
32263,0.000350463960785419,0.759178578853607
32264,0.0748067647218704,0.37972891330719
32265,0.175557002425194,0.945520102977753
32266,0.00347012327983975,0.0265157576650381
32267,0.000444467004854232,0.0200617704540491
32268,0.00195821584202349,0.0534883141517639
32269,0.601474940776825,0.166853487491608
32270,0.618189454078674,0.721014440059662
32271,0.778902351856232,0.982263386249542
32272,0.0039273202419281,0.429646790027618
32273,0.0347619652748108,0.670015037059784
32274,0.392409324645996,0.95773047208786
32275,0.00907878484576941,0.965674221515656
32276,0.033823661506176,0.00137144955806434
32277,0.0035447075497359,0.0239965077489614
32278,0.014601063914597,0.237953901290894
32279,0.000423291756305844,0.00682458793744445
32280,0.0338674709200859,0.000931747781578451
32281,0.986436307430267,0.994071900844574
32282,0.00448697013780475,0.0126061923801899
32283,0.000999137992039323,0.701165735721588
32284,0.883615732192993,0.857601881027222
32285,0.0588287301361561,0.349004805088043
32286,0.0232214089483023,0.746953070163727
32287,0.00247267005033791,0.10300625115633
32288,0.0178631469607353,0.64721155166626
32289,0.627061009407043,0.998102247714996
32290,0.00100889708846807,0.0184098184108734
32291,0.00432731676846743,0.0616971552371979
32292,0.0224592611193657,0.180975466966629
32293,0.123742923140526,0.987110376358032
32294,0.132327318191528,0.461079061031342
32295,0.00254191597923636,0.790503203868866
32296,0.0397716984152794,0.688200712203979
32297,0.0488237664103508,0.98850154876709
32298,0.00162461737636477,0.000485186581499875
32299,0.00858965050429106,0.00965988729149103
32300,4.42863893113099e-05,0.00282793119549751
32301,0.0680886656045914,0.616515576839447
32302,0.00389342242851853,0.0256959777325392
32303,0.0250658951699734,0.203069388866425
32304,0.00447393441572785,0.4371357858181
32305,0.0131706176325679,0.347758024930954
32306,0.864433407783508,0.686960220336914
32307,0.074260801076889,0.193805634975433
32308,0.0727324858307838,0.962788999080658
32309,0.0914018005132675,0.937794268131256
32310,0.296911299228668,0.859358191490173
32311,0.000657747674267739,0.112157203257084
32312,0.0808893889188766,0.447261899709702
32313,0.011243786662817,0.0148988589644432
32314,0.0071023004129529,0.107157059013844
32315,0.0290469955652952,0.190929412841797
32316,0.00208408222533762,0.999341309070587
32317,0.00150307605508715,0.421111643314362
32318,0.00134243664797395,0.904558300971985
32319,0.0309641808271408,0.997355461120605
32320,0.000191591097973287,0.000192864943528548
32321,0.588184535503387,0.866269588470459
32322,0.00658993702381849,0.0353448092937469
32323,0.974579334259033,0.944816708564758
32324,0.00847513973712921,0.81378573179245
32325,0.0510592497885227,0.168860286474228
32326,0.0400077626109123,0.236039608716965
32327,0.0002846191637218,0.0598836205899715
32328,0.00156692077871412,0.0182814970612526
32329,0.00513145700097084,0.816494405269623
32330,0.000949007750023156,0.158831045031548
32331,0.0107595734298229,0.533124446868896
32332,0.0222942549735308,0.134042024612427
32333,5.83847249799874e-05,0.000497153785545379
32334,0.0560408346354961,0.228129684925079
32335,0.00580412754788995,0.0130467060953379
32336,0.00239734561182559,0.0694413632154465
32337,0.0339837819337845,0.0689736902713776
32338,0.00728552835062146,0.73040908575058
32339,0.627985537052155,0.620741844177246
32340,0.0445389784872532,0.737939715385437
32341,0.34137237071991,0.742474913597107
32342,0.0057927337475121,0.64147812128067
32343,0.461660325527191,0.989656090736389
32344,0.968485713005066,0.999059855937958
32345,0.00165939098224044,0.046243779361248
32346,0.0076533486135304,0.00100891629699618
32347,0.612762212753296,0.759309470653534
32348,0.018054012209177,0.974401831626892
32349,0.244463592767715,0.950388073921204
32350,0.0113417049869895,0.951236665248871
32351,0.340333074331284,0.899594902992249
32352,0.000129374966491014,0.000999687355943024
32353,0.00331215327605605,0.00651443656533957
32354,0.00458750361576676,0.167893141508102
